Cause,Type,Year,Data Redundancy,Total Deaths,Source,Page at Source,Source URL
Antraks,Bencana Non Alam dan Penyakit,2013,1,1,Profil Kesehatan Indonesia Tahun 2013,158,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,1,1,Profil Kesehatan Indonesia Tahun 2013,Lampiran 6.33,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,1,1,Profil Kesehatan Indonesia Tahun 2014,164,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,1,1,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,1,1,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,1,1,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2013,1,1,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,1,0,Profil Kesehatan Indonesia Tahun 2014,164,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,1,3,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,1,3,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,1,3,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2014,1,3,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2015,1,0,Profil Kesehatan Indonesia Tahun 2015,200,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Antraks,Bencana Non Alam dan Penyakit,2015,1,0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2015,1,0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2015,1,0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2016,1,0,Profil Kesehatan Indonesia Tahun 2016,194,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Antraks,Bencana Non Alam dan Penyakit,2016,1,0,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2016,1,0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2017,1,1,Profil Kesehatan Indonesia Tahun 2017,212,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Antraks,Bencana Non Alam dan Penyakit,2017,1,1,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Antraks,Bencana Non Alam dan Penyakit,2018,1,0,Profil Kesehatan Indonesia Tahun 2018,239,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2003,1,0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2003,1,0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2004,1,0,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2004,1,0,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2006,54,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2005,1,13,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2006,54,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2006.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2006,1,45,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2007,91,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2007.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2007,1,37,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2008,155,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2008.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2008,1,20,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,19,Profil Kesehatan Indonesia Tahun 2009,56,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2009.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,19,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,19,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,19,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,19,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,19,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,7,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,19,Profil Kesehatan Indonesia Tahun 2017,213,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-tahun-2017.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2009,1,19,Profil Kesehatan Indonesia Tahun 2018,240,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/PROFIL_KESEHATAN_2018_1.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2010,1,7,Profil Kesehatan Indonesia Tahun 2010,70,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2010.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2010,1,7,Profil Kesehatan Indonesia Tahun 2011,Lampiran 6.7,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2011.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2010,1,7,Profil Kesehatan Indonesia Tahun 2013,159,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2013.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2010,1,7,Profil Kesehatan Indonesia Tahun 2014,165,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/profil-kesehatan-indonesia-2014.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2010,1,7,Profil Kesehatan Indonesia Tahun 2015,201,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-Tahun-2015.pdf
Avian Influenza (Flu Burung),Bencana Non Alam dan Penyakit,2010,1,10,Profil Kesehatan Indonesia Tahun 2016,195,https://pusdatin.kemkes.go.id/download.php?file=download/pusdatin/profil-kesehatan-indonesia/Profil-Kesehatan-Indonesia-2016.pdf
